speciesId,speciesName,score,attack,defense,hp,statProduct,fastMove,chargedMove1,chargedMove2,leadScore,switchScore,closerScore,attackerScore,topMatchups,topCounters
smeargle,Smeargle,97.8,,,,,LOCK_ON,V_CREATE,LEAF_BLADE,100,100,100,91.1,stunfisk_galarian:774;bastiodon:751;jellicent:848;bronzor:644;shuckle_shadow:614,wobbuffet:338;wynaut:492;wobbuffet_shadow:419;deino:494;altaria:391
kabutops,Kabutops,45.6,,,,,MUD_SHOT,STONE_EDGE,ANCIENT_POWER,31.5,25,44.5,22.2,nidoqueen_shadow:542;skorupi_shadow:516;sandslash_alolan:737;skorupi:567;mawile_shadow:703,stunfisk_galarian:290;bastiodon:425;shuckle_shadow:303;bronzor:223;shuckle:267
natu,Natu,45.5,,,,,QUICK_ATTACK,DRILL_PECK,PSYSHOCK,23.8,33.1,51,25.9,wynaut:514;wobbuffet_shadow:514;diggersby:661;bulbasaur:514;jirachi:570,stunfisk_galarian:158;smeargle:166;wobbuffet:261;bronzor:184;nidoqueen_shadow:256
dubwool,Dubwool,45.4,,,,,TACKLE,BODY_SLAM,WILD_CHARGE,34.1,38.4,39.4,39.6,abra:891;abra_shadow:864;absol:824;absol_shadow:790;accelgor:770,stunfisk_galarian:280;bastiodon:293;smeargle:174;jellicent:300;nidoqueen_shadow:400
weavile,Weavile,45.4,,,,,SNARL,AVALANCHE,FOUL_PLAY,37.8,21.7,36.2,20.2,stunfisk_galarian:737;jellicent:754;sandshrew_alolan:542;golbat:525;skarmory:576,bronzor:369;bastiodon:81;smeargle:77;shuckle:148;nidoqueen_shadow:187
weezing,Weezing,45.4,,,,,INFESTATION,SLUDGE_BOMB,SHADOW_BALL,30.1,23.1,43.1,21.9,cottonee:551;spritzee:558;budew:551;chikorita:595;sylveon:529,bastiodon:343;stunfisk_galarian:112;wobbuffet:348;bronzor:276;smeargle:122
manectric,Manectric,45.2,,,,,SNARL,WILD_CHARGE,FLAME_BURST,25,25.7,44.8,18.2,jellicent:666;marowak_alolan:507;seel:550;skarmory:673;melmetal:847,stunfisk_galarian:147;bronzor:326;wobbuffet:317;bastiodon:93;marill:425
buneary,Buneary,45,,,,,QUICK_ATTACK,FIRE_PUNCH,SWIFT,28.9,39.7,42,29.6,skorupi_shadow:524;skorupi:567;forretress:554;skarmory:567;forretress_shadow:554,stunfisk_galarian:188;bastiodon:212;jellicent:427;smeargle:181;bronzor:226
starly_shadow,Starly (Shadow),45,,,,,QUICK_ATTACK,BRAVE_BIRD,AERIAL_ACE,31.2,32.6,42.4,33.5,jellicent:505;wobbuffet_shadow:505;diggersby:603;shroomish:521;abra:717,stunfisk_galarian:158;wobbuffet:431;smeargle:225;bronzor:280;nidoqueen_shadow:356
exeggutor,Exeggutor,44.9,,,,,BULLET_SEED,SEED_BOMB,PSYCHIC,34.8,23.9,39.3,21.4,jellicent:567;marill:574;pachirisu:560;seel:695;bayleef:506,stunfisk_galarian:428;bastiodon:318;wobbuffet:319;shuckle_shadow:244;bronzor:142
weavile_shadow,Weavile (Shadow),44.8,,,,,SNARL,AVALANCHE,FOUL_PLAY,38.5,21.9,35.7,21.9,stunfisk_galarian:737;jellicent:754;melmetal:737;jirachi:635;bronzong:635,bronzor:446;bastiodon:81;smeargle:96;nidoqueen_shadow:250;marill:230
bunnelby,Bunnelby,44.7,,,,,QUICK_ATTACK,EARTHQUAKE,BULLDOZE,37.8,32.2,44.3,32.7,bastiodon:587;skorupi:529;seel:509;dusclops_shadow:529;abra:825,stunfisk_galarian:137;jellicent:483;bronzor:384;smeargle:155;nidoqueen_shadow:350
stantler_shadow,Stantler (Shadow),44.6,,,,,TACKLE,WILD_CHARGE,STOMP,29.3,37,35.9,43.5,golbat:568;golbat_shadow:506;bulbasaur:623;abomasnow_shadow:609;abra:856,stunfisk_galarian:219;smeargle:188;bastiodon:150;nidoqueen_shadow:375;bronzor:211
exeggutor_shadow,Exeggutor (Shadow),44.5,,,,,BULLET_SEED,SEED_BOMB,PSYCHIC,42.4,22.4,33.7,22.5,stunfisk_galarian:858;seel:695;empoleon:520;skrelp:567;chinchou:628,wobbuffet:380;jellicent:333;bastiodon:118;shuckle_shadow:255;shuckle:244
hitmonlee,Hitmonlee,44.5,,,,,ROCK_SMASH,CLOSE_COMBAT,STONE_EDGE,43.1,30.5,29.7,38,stunfisk_galarian:735;bastiodon:660;sandslash_alolan:801;sandshrew_alolan:801;vulpix_alolan:650,smeargle:222;shuckle_shadow:238;jellicent:166;nidoqueen_shadow:218;shuckle:160
swanna,Swanna,44.4,,,,,AIR_SLASH,HURRICANE,ICE_BEAM,28.5,35.1,35,42.5,golbat_shadow:532;beedrill_shadow:642;venonat:720;bulbasaur:701;abomasnow:733,stunfisk_galarian:183;smeargle:211;jellicent:361;nidoqueen_shadow:375;wobbuffet:189
doduo,Doduo,44.2,,,,,QUICK_ATTACK,BRAVE_BIRD,DRILL_PECK,23.5,30.1,48.2,30.8,forretress:617;diggersby:601;venonat:523;abra:687;abra_shadow:593,stunfisk_galarian:158;wobbuffet:408;smeargle:151;wynaut:453;nidoqueen_shadow:312
taillow,Taillow,44.2,,,,,QUICK_ATTACK,AERIAL_ACE,,26.4,32.3,38.7,31.8,skorupi:533;forretress:511;wooper_shadow:544;bayleef:556;nidoran_female:516,stunfisk_galarian:158;jellicent:411;smeargle:181;nidoqueen_shadow:343;wobbuffet:223
mismagius_shadow,Mismagius (Shadow),44,,,,,HEX,SHADOW_BALL,DARK_PULSE,39,26,35.3,30.1,wobbuffet:771;bronzor:533;wynaut:771;wobbuffet_shadow:771;abra:796,stunfisk_galarian:255;bastiodon:181;jellicent:372;shuckle_shadow:267;shuckle:267
runerigus,Runerigus,43.9,,,,,ASTONISH,SHADOW_BALL,SAND_TOMB,40.4,28.8,38.6,27,wobbuffet:661;wobbuffet_shadow:862;wynaut:661;pachirisu:693;forretress:588,stunfisk_galarian:382;bastiodon:356;bronzor:234;shuckle_shadow:255;jellicent:261
porygon_z,Porygon-Z,43.8,,,,,LOCK_ON,TRI_ATTACK,ZAP_CANNON,25.3,21.6,50.4,17.5,bulbasaur:537;abra:621;abra_shadow:568;absol:621;absol_shadow:515,stunfisk_galarian:306;bastiodon:218;bronzor:350;shuckle_shadow:369;shuckle:339
koffing_shadow,Koffing (Shadow),43.7,,,,,INFESTATION,DARK_PULSE,SLUDGE_BOMB,28.5,23.5,40.5,23,cottonee:549;spritzee:507;shroomish:640;abra:823;abra_shadow:788,bastiodon:300;wobbuffet:355;stunfisk_galarian:96;bronzor:296;shuckle_shadow:238
sandslash,Sandslash,43.6,,,,,MUD_SHOT,EARTHQUAKE,BULLDOZE,39.7,22.4,38.9,23.4,bastiodon:746;pachirisu:719;skarmory:513;aggron_shadow:664;melmetal:506,stunfisk_galarian:270;shuckle_shadow:416;bronzor:326;shuckle:386;wobbuffet:289
manectric_shadow,Manectric (Shadow),43.5,,,,,SNARL,WILD_CHARGE,FLAME_BURST,24.8,23,46.1,19.5,jellicent:615;marill:673;seel:543;golbat:666;skarmory:615,stunfisk_galarian:183;bastiodon:118;wobbuffet_shadow:410;wobbuffet:155;bronzor:126
porygon,Porygon,43.5,,,,,QUICK_ATTACK,DISCHARGE,HYPER_BEAM,31.7,37.8,39.2,30.6,jellicent:649;skarmory:629;dusclops_shadow:623;nidoran_female:551;abra:831,stunfisk_galarian:188;bastiodon:243;smeargle:181;bronzor:203;wobbuffet:217
shuppet_shadow,Shuppet (Shadow),43.5,,,,,FEINT_ATTACK,OMINOUS_WIND,SHADOW_SNEAK,37.2,32.8,36.8,37.7,wynaut:712;wobbuffet_shadow:712;marowak_alolan:618;forretress_shadow:543;dusclops_shadow:525,stunfisk_galarian:311;wobbuffet:489;bastiodon:175;bronzor:273;nidoqueen_shadow:400
sunflora,Sunflora,43.4,,,,,BULLET_SEED,LEAF_STORM,SLUDGE_BOMB,33.2,22.4,38.7,20.9,bastiodon:513;marill:640;oddish:513;wooper_shadow:506;turtwig:513,stunfisk_galarian:234;jellicent:455;wobbuffet:327;shuckle_shadow:279;wynaut:347
corphish,Corphish,43.2,,,,,BUBBLE,AQUA_JET,VICE_GRIP,33.9,30.6,33.7,30.5,marowak_alolan:746;mawile_shadow:556;sandslash_alolan:521;skarmory:542;diggersby:584,stunfisk_galarian:311;bastiodon:456;shuckle_shadow:279;nidoqueen_shadow:412;bronzor:223
weezing_galarian,Weezing (Galarian),43.2,,,,,TACKLE,SLUDGE,OVERHEAT,33,33.2,37.7,39.9,victreebel_shadow:584;clefable:507;granbull_shadow:538;gardevoir_shadow:538;vileplume:538,stunfisk_galarian:219;bastiodon:200;smeargle:181;nidoqueen_shadow:375;wynaut:435
butterfree,Butterfree,43.1,,,,,CONFUSION,PSYCHIC,SIGNAL_BEAM,32.5,29.8,37.1,39.2,nidoqueen_shadow:582;victreebel_shadow:794;budew:726;gloom_shadow:726;vileplume_shadow:794,stunfisk_galarian:183;smeargle:185;jellicent:350;wynaut:386;wobbuffet_shadow:440
lillipup,Lillipup,43.1,,,,,TACKLE,THUNDERBOLT,ROCK_TOMB,31.6,36.5,33.8,40.3,skorupi_shadow:523;beedrill_shadow:570;abra:858;abra_shadow:876;absol:817,stunfisk_galarian:265;bastiodon:200;smeargle:177;nidoqueen_shadow:393;shuckle:238
dodrio,Dodrio,42.7,,,,,FEINT_ATTACK,BRAVE_BIRD,DRILL_PECK,32.2,29.9,41.5,33.8,jellicent:701;marowak_alolan:604;diggersby:604;dusclops_shadow:846;abra:782,stunfisk_galarian:285;wobbuffet:380;bastiodon:131;bronzor:219;smeargle:122
maractus,Maractus,42.7,,,,,BULLET_SEED,AERIAL_ACE,PETAL_BLIZZARD,29.7,22.1,39.2,21.1,jellicent:562;marill:611;turtwig:534;abra:798;abra_shadow:750,stunfisk_galarian:311;wobbuffet:308;bastiodon:137;shuckle_shadow:267;bronzor:196
plusle,Plusle,42.6,,,,,SPARK,THUNDERBOLT,GRASS_KNOT,28.5,26.3,37.7,27.3,marill:583;skarmory:715;pidgeot:618;abra:798;abra_shadow:861,bastiodon:368;stunfisk_galarian:107;jellicent:405;bronzor:280;wobbuffet:282
sawsbuck,Sawsbuck,42.6,,,,,FEINT_ATTACK,WILD_CHARGE,MEGAHORN,33.6,28.7,39.3,34,jellicent:657;dusclops_shadow:767;bronzong:513;abra:917;abra_shadow:897,stunfisk_galarian:311;bastiodon:250;shuckle_shadow:303;bronzor:234;smeargle:122
stantler,Stantler,42.6,,,,,TACKLE,WILD_CHARGE,STOMP,30.2,34.7,35.7,40.6,golbat_shadow:580;abra:840;abra_shadow:840;absol:760;absol_shadow:786,stunfisk_galarian:219;smeargle:259;bastiodon:168;nidoqueen_shadow:425;jellicent:261
weezing_shadow,Weezing (Shadow),42.6,,,,,INFESTATION,SLUDGE_BOMB,SHADOW_BALL,29.3,23.5,39.2,22.8,wobbuffet_shadow:669;cottonee:507;skarmory:507;shroomish:600;abra:807,bastiodon:362;wobbuffet:440;stunfisk_galarian:112;shuckle_shadow:250;wynaut:466
herdier,Herdier,42.5,,,,,LICK,THUNDERBOLT,PLAY_ROUGH,35.2,30.1,38.9,37.7,jellicent:706;dusclops_shadow:793;jirachi:643;bronzong:506;abra:906,stunfisk_galarian:260;bastiodon:225;bronzor:250;shuckle:303;nidoqueen_shadow:400
klefki,Klefki,42.3,,,,,ASTONISH,FOUL_PLAY,PLAY_ROUGH,28.1,24.1,45.2,25.1,forretress:567;forretress_shadow:582;deino:574;jirachi:626;bronzong:626,bastiodon:312;stunfisk_galarian:188;bronzor:296;wobbuffet:263;jellicent:255
swirlix,Swirlix,42.3,,,,,TACKLE,ENERGY_BALL,DRAINING_KISS,32.7,35,35.5,39.2,stunky_shadow:510;stunky:672;abra:860;abra_shadow:870;absol:865,stunfisk_galarian:285;bastiodon:256;smeargle:185;shuckle_shadow:238;shuckle:261
tauros,Tauros,42.2,,,,,TACKLE,HORN_ATTACK,EARTHQUAKE,30.9,35.3,33.2,39.9,golbat_shadow:588;abra:852;abra_shadow:867;absol:772;absol_shadow:794,stunfisk_galarian:219;smeargle:259;bastiodon:193;nidoqueen_shadow:450;jellicent:266
munna,Munna,42.1,,,,,CHARGE_BEAM,PSYSHOCK,DAZZLING_GLEAM,26.5,23.7,40,20.5,pidgeot:570;abra_shadow:698;aipom:504;amoonguss:533;arbok:528,stunfisk_galarian:255;bastiodon:268;bronzor:211;shuckle_shadow:238;wobbuffet:212
grumpig,Grumpig,41.8,,,,,EXTRASENSORY,PSYCHIC,SHADOW_BALL,36.9,30.3,35.9,32.9,nidoqueen_shadow:553;victreebel_shadow:533;golbat_shadow:686;beedrill_shadow:620;abra:693,bastiodon:350;stunfisk_galarian:188;bronzor:319;smeargle:181;wobbuffet:304
delibird,Delibird,41.7,,,,,QUICK_ATTACK,ICY_WIND,ICE_PUNCH,20.5,32,39.4,25.6,oddish:525;wooper_shadow:538;diggersby:564;turtwig:525;bulbasaur:551,stunfisk_galarian:158;wobbuffet:223;bronzor:169;nidoqueen_shadow:287;victreebel_shadow:412
volbeat,Volbeat,41.4,,,,,STRUGGLE_BUG,THUNDERBOLT,SIGNAL_BEAM,29,29.1,38.6,36,wynaut:590;victreebel_shadow:642;wobbuffet_shadow:564;chikorita:610;vileplume_shadow:532,stunfisk_galarian:147;bastiodon:137;wobbuffet:257;smeargle:133;bronzor:173
sandslash_shadow,Sandslash (Shadow),41.3,,,,,MUD_SHOT,EARTHQUAKE,BULLDOZE,43.1,20.8,37.2,24.1,bastiodon:684;bronzor:561;pachirisu:650;aggron_shadow:630;chansey:520,stunfisk_galarian:336;shuckle:416;wobbuffet:327;shuckle_shadow:279;nidoqueen_shadow:381
shuppet,Shuppet,41.3,,,,,FEINT_ATTACK,OMINOUS_WIND,SHADOW_SNEAK,35,30.7,35,35,wynaut:506;marowak_alolan:556;jirachi:518;abra:850;abra_shadow:887,stunfisk_galarian:260;wobbuffet:493;bastiodon:212;bronzor:384;jellicent:427
throh,Throh,41.3,,,,,LOW_KICK,BODY_SLAM,FOCUS_BLAST,36.4,28.4,35,30.1,bastiodon:656;sandshrew_alolan:734;stunky_shadow:557;stunky:541;aggron_shadow:750,stunfisk_galarian:362;shuckle_shadow:369;smeargle:181;shuckle:345;wobbuffet:138
illumise,Illumise,41.2,,,,,STRUGGLE_BUG,BUG_BUZZ,SILVER_WIND,29.4,29.4,38.7,36.1,wynaut:564;victreebel_shadow:642;wobbuffet_shadow:538;chikorita:610;oddish_shadow:525,stunfisk_galarian:147;wobbuffet:363;bastiodon:137;smeargle:133;jellicent:233
liepard,Liepard,41.2,,,,,SNARL,DARK_PULSE,PLAY_ROUGH,23.7,22.8,45.5,21.4,jellicent:609;jirachi:705;bronzong:705;abra:760;abra_shadow:780,stunfisk_galarian:183;bronzor:376;bastiodon:156;shuckle_shadow:232;shuckle:154
krabby,Krabby,41,,,,,BUBBLE,VICE_GRIP,BUBBLE_BEAM,31.6,29.3,31.5,30.8,mawile:537;vulpix_shadow:556;vulpix:594;abra:518;abra_shadow:622,stunfisk_galarian:397;bastiodon:268;nidoqueen_shadow:437;jellicent:277;shuckle_shadow:244
rotom_wash,Rotom (Wash),40.9,,,,,THUNDER_SHOCK,THUNDERBOLT,HYDRO_PUMP,25.1,21.7,40.6,23.1,marill:622;seel:594;skarmory:688;mawile:613;chansey:537,bronzor:357;shuckle_shadow:357;bastiodon:156;wobbuffet:329;jellicent:333
cacturne,Cacturne,40.8,,,,,POISON_JAB,GRASS_KNOT,PAYBACK,25.2,25.2,37.2,34.7,marill:550;turtwig:543;bronzong:637;abomasnow_shadow:514;abra:855,bronzor:465;stunfisk_galarian:107;smeargle:151;jellicent:233;shuckle:208
beautifly,Beautifly,40.6,,,,,INFESTATION,BUG_BUZZ,SILVER_WIND,26.7,23.1,39.4,25.3,wynaut:801;wobbuffet_shadow:815;budew:643;chikorita:506;vileplume:554,stunfisk_galarian:147;wobbuffet:489;bronzor:292;victreebel_shadow:432;smeargle:96
musharna,Musharna,40.6,,,,,CHARGE_BEAM,PSYSHOCK,DAZZLING_GLEAM,25.7,22.6,38.6,19.9,mawile:510;pidgeot:532;abra_shadow:648;audino:554;azelf:571,stunfisk_galarian:260;bastiodon:262;bronzor:211;wobbuffet:223;wynaut:445
anorith_shadow,Anorith (Shadow),40.5,,,,,STRUGGLE_BUG,CROSS_POISON,ANCIENT_POWER,27.4,28.6,33.8,36,chikorita:669;chansey:561;abomasnow:669;abomasnow_shadow:684;abra:815,stunfisk_galarian:255;wobbuffet:308;smeargle:170;jellicent:261;nidoqueen_shadow:343
porygon_z_shadow,Porygon-Z (Shadow),40.4,,,,,LOCK_ON,TRI_ATTACK,ZAP_CANNON,22.4,18.8,48.3,18.2,seel:515;abra:568;abra_shadow:537;absol:515;arcanine:674,stunfisk_galarian:341;shuckle:369;bastiodon:112;jellicent:261;bronzor:188
samurott,Samurott,39.9,,,,,FURY_CUTTER,MEGAHORN,HYDRO_PUMP,25.7,25.7,44,26.3,abra:763;abra_shadow:782;absol:763;absol_shadow:730;alakazam:519,wobbuffet:427;stunfisk_galarian:117;shuckle:446;bastiodon:181;bronzor:265
yamask,Yamask,39.6,,,,,ASTONISH,SHADOW_BALL,DARK_PULSE,32.7,23.3,44.2,26,wobbuffet:703;wynaut:703;wobbuffet_shadow:546;venonat:578;abra:835,bastiodon:312;stunfisk_galarian:188;jellicent:255;nidoqueen_shadow:287;shuckle_shadow:178
anorith,Anorith,39.4,,,,,STRUGGLE_BUG,CROSS_POISON,ANCIENT_POWER,26.7,27.8,32.2,33.1,abomasnow:623;abomasnow_shadow:669;abra:838;abra_shadow:815;absol:784,stunfisk_galarian:219;wobbuffet:410;bronzor:250;smeargle:151;jellicent:255
shedinja,Shedinja,38.9,,,,,SHADOW_CLAW,AERIAL_ACE,SHADOW_SNEAK,26.6,19.9,46.5,32.8,abra:615;abra_shadow:769;alakazam:769;alakazam_shadow:769;beldum:692,stunfisk_galarian:357;wobbuffet:385;jellicent:250;nidoqueen_shadow:300;bastiodon:93
audino,Audino,38.7,,,,,POUND,DISARMING_VOICE,HYPER_BEAM,27.8,31.1,38,34.5,abra:865;abra_shadow:879;absol:810;absol_shadow:828;arbok:587,stunfisk_galarian:198;jellicent:350;smeargle:170;bastiodon:137;nidoqueen_shadow:325
pancham,Pancham,38.7,,,,,TACKLE,BODY_SLAM,CRUNCH,32.3,31.9,29.8,34.5,abra:817;abra_shadow:835;absol:829;absol_shadow:847;accelgor:723,stunfisk_galarian:270;bastiodon:412;shuckle:380;smeargle:174;shuckle_shadow:267
unown,Unown,38.7,,,,,HIDDEN_POWER_PSYCHIC,STRUGGLE,,29.4,30.4,28.8,35.1,nidoqueen_shadow:639;skorupi:506;nidoqueen:556;golbat:740;golbat_shadow:715,stunfisk_galarian:178;bastiodon:206;smeargle:207;jellicent:322;shuckle_shadow:130
cleffa,Cleffa,38.6,,,,,POUND,BODY_SLAM,GRASS_KNOT,24.8,28.4,40.2,30.2,stunky:652;abra:828;abra_shadow:795;absol:552;absol_shadow:552,stunfisk_galarian:147;bastiodon:175;smeargle:148;wobbuffet:236;shuckle_shadow:214
timburr,Timburr,38.6,,,,,LOW_KICK,BRICK_BREAK,ROCK_TOMB,34.6,25.7,28.5,27.9,bastiodon:713;sandslash_alolan:713;sandshrew_alolan:682;forretress:510;stunky:557,stunfisk_galarian:336;smeargle:225;shuckle_shadow:250;shuckle:238;nidoqueen_shadow:193
solosis,Solosis,38.5,,,,,HIDDEN_POWER_PSYCHIC,PSYSHOCK,THUNDER,27.5,29.2,32.1,35.6,nidoqueen_shadow:543;golbat:601;golbat_shadow:673;beedrill_shadow:594;bulbasaur:644,stunfisk_galarian:219;jellicent:333;smeargle:148;bastiodon:118;victreebel_shadow:445
deoxys_attack,Deoxys (Attack),38.4,,,,,POISON_JAB,PSYCHO_BOOST,DARK_PULSE,19.5,19.9,51,31.8,shroomish:605;abra:692;abra_shadow:634;azurill:605;bellossom:625,stunfisk_galarian:127;smeargle:237;wobbuffet:172;jellicent:155;cottonee:312
duosion,Duosion,38.1,,,,,HIDDEN_POWER_PSYCHIC,PSYSHOCK,THUNDER,27.4,28.8,31.2,35.3,nidoqueen_shadow:542;golbat:607;golbat_shadow:678;beedrill_shadow:600;bulbasaur:650,stunfisk_galarian:219;jellicent:322;smeargle:148;bastiodon:118;victreebel_shadow:445
spoink,Spoink,37.9,,,,,ZEN_HEADBUTT,SHADOW_BALL,MIRROR_COAT,28.5,28.1,33.4,33.2,nidoqueen_shadow:541;victreebel_shadow:541;skorupi_shadow:541;golbat:505;golbat_shadow:720,stunfisk_galarian:183;bastiodon:156;smeargle:177;jellicent:277;shuckle_shadow:160
clefairy,Clefairy,37.5,,,,,ZEN_HEADBUTT,BODY_SLAM,DISARMING_VOICE,26.6,28.2,35.3,30.6,abra_shadow:686;amoonguss:745;anorith_shadow:720;arbok:818;arbok_shadow:799,bastiodon:275;stunfisk_galarian:142;nidoqueen_shadow:375;smeargle:122;jellicent:233
flaaffy,Flaaffy,37.2,,,,,CHARGE_BEAM,DISCHARGE,RETURN,23,23.3,33.5,23,skarmory:729;pidgeot:641;abra:782;abra_shadow:788;amoonguss:523,bastiodon:293;stunfisk_galarian:76;jellicent:283;bronzor:223;smeargle:122
yamask_galarian,Yamask (Galarian),37.1,,,,,ASTONISH,NIGHT_SHADE,ROCK_TOMB,30.2,22.2,40.3,25.3,wobbuffet:559;wynaut:559;melmetal:565;nidorina:631;abra:914,bastiodon:312;stunfisk_galarian:188;jellicent:255;shuckle_shadow:214;nidoqueen_shadow:287
accelgor,Accelgor,37,,,,,INFESTATION,BUG_BUZZ,ACID_SPRAY,27.2,23.8,30.6,24,wobbuffet:729;wynaut:729;wobbuffet_shadow:641;shroomish:513;abra:763,stunfisk_galarian:168;jellicent:266;bronzor:161;smeargle:96;bastiodon:62
raticate,Raticate,36.7,,,,,QUICK_ATTACK,HYPER_FANG,RETURN,24.6,27.6,32.3,29.8,abra:821;abra_shadow:828;absol:692;absol_shadow:792;amoonguss:564,stunfisk_galarian:173;smeargle:181;jellicent:311;bronzor:211;nidoqueen_shadow:343
raticate_shadow,Raticate (Shadow),36.7,,,,,QUICK_ATTACK,HYPER_FANG,DIG,24.3,27.8,30.3,31.8,abra:828;abra_shadow:771;absol:792;absol_shadow:764;accelgor:507,stunfisk_galarian:173;smeargle:170;jellicent:300;bronzor:219;nidoqueen_shadow:356
absol,Absol,36.5,,,,,SNARL,DARK_PULSE,MEGAHORN,22.4,21.2,36.8,21.1,jellicent:524;jirachi:653;bronzong:653;abra:717;abra_shadow:709,stunfisk_galarian:183;bronzor:438;bastiodon:118;shuckle:226;smeargle:96
reuniclus,Reuniclus,36.5,,,,,HIDDEN_POWER_FIGHTING,SHADOW_BALL,FUTURE_SIGHT,32.9,27.2,26.9,31.1,sandslash_alolan:815;sandshrew_alolan:815;melmetal:833;aggron_shadow:583;empoleon:529,stunfisk_galarian:362;smeargle:270;wynaut:381;bronzor:157;wobbuffet_shadow:423
flaaffy_shadow,Flaaffy (Shadow),36.2,,,,,CHARGE_BEAM,DISCHARGE,POWER_GEM,22.4,22.5,30.7,24.1,skarmory:676;pidgeot:605;abra:758;abra_shadow:817;absol_shadow:676,bastiodon:175;jellicent:327;bronzor:242;shuckle_shadow:273;stunfisk_galarian:76
whismur,Whismur,35.8,,,,,ASTONISH,STOMP,DISARMING_VOICE,28.5,21.8,30.9,19.5,jellicent:697;dusclops_shadow:596;abra:770;abra_shadow:794;bagon:524,stunfisk_galarian:326;bastiodon:237;bronzor:173;wobbuffet:195;shuckle_shadow:154
absol_shadow,Absol (Shadow),35.7,,,,,SNARL,DARK_PULSE,MEGAHORN,24.8,20.6,35.7,23.1,bronzor:750;jirachi:556;bronzong:604;abra:741;abra_shadow:758,stunfisk_galarian:219;jellicent:372;bastiodon:131;smeargle:114;nidoqueen_shadow:200
mienfoo,Mienfoo,34.7,,,,,LOW_KICK,BRICK_BREAK,FOCUS_BLAST,32.1,22.9,28.2,27.4,bastiodon:595;sandslash_alolan:735;sandshrew_alolan:661;aggron_shadow:735;chansey:507,stunfisk_galarian:372;shuckle:303;smeargle:151;shuckle_shadow:166;wobbuffet:151
cofagrigus,Cofagrigus,34.4,,,,,ASTONISH,SHADOW_BALL,DARK_PULSE,31.8,22.1,31.2,23.5,wobbuffet:645;wynaut:645;wobbuffet_shadow:653;forretress:564;venonat:508,bastiodon:387;stunfisk_galarian:188;jellicent:255;bronzor:173;nidoqueen_shadow:287
ponyta_galarian,Ponyta (Galarian),33.8,,,,,PSYCHO_CUT,PLAY_ROUGH,PSYBEAM,20.5,20.1,38,20.4,beldum:568;beldum_shadow:598;blissey:515;breloom:537;bunnelby:568,stunfisk_galarian:107;nidoqueen_shadow:306;wobbuffet:200;smeargle:114;bastiodon:93
chingling,Chingling,33.6,,,,,ASTONISH,PSYSHOCK,SHADOW_BALL,25.1,19.2,32.2,19.1,abra:737;abra_shadow:780;alakazam:658;alakazam_shadow:664;baltoy:567,stunfisk_galarian:188;bastiodon:243;bronzor:353;jellicent:255;wobbuffet:200
delibird_shadow,Delibird (Shadow),33.5,,,,,PRESENT,ICY_WIND,ICE_PUNCH,18.2,18.5,32.1,13.4,absol:629;absol_shadow:584;accelgor:746;amoonguss:564;anorith:629,stunfisk_galarian:346;jellicent:200;wobbuffet:170;bronzor:107;smeargle:59
lopunny,Lopunny,33,,,,,LOW_KICK,FIRE_PUNCH,FOCUS_BLAST,29.8,22.5,26.9,24.1,bastiodon:528;aggron_shadow:507;absol:746;absol_shadow:781;aggron:542,stunfisk_galarian:270;smeargle:181;bronzor:234;jellicent:205;shuckle_shadow:160
porygon_shadow,Porygon (Shadow),32.4,,,,,CHARGE_BEAM,DISCHARGE,SIGNAL_BEAM,19.7,18.2,28.2,20.4,jellicent:688;skarmory:525;dusclops_shadow:532;abra:642;abra_shadow:629,stunfisk_galarian:76;bronzor:223;bastiodon:118;smeargle:107;marill:353
trubbish,Trubbish,32.3,,,,,TAKE_DOWN,SEED_BOMB,GUNK_SHOT,23.9,20.5,33.5,19.9,marill:528;granbull:534;gardevoir:534;shroomish:511;abra_shadow:735,bastiodon:187;stunfisk_galarian:96;wobbuffet:276;smeargle:92;nidoqueen_shadow:231
tynamo,Tynamo,31.2,,,,,SPARK,STRUGGLE,,21.4,24.8,22,28.9,pidgeot:512;abra:825;abra_shadow:843;absol:656;absol_shadow:704,bastiodon:206;stunfisk_galarian:112;jellicent:405;smeargle:144;wobbuffet:138
kadabra_shadow,Kadabra (Shadow),31.1,,,,,PSYCHO_CUT,SHADOW_BALL,DAZZLING_GLEAM,22.1,18,32.2,21.9,beldum:575;clefairy:566;deoxys_speed:537;ditto:915;gulpin:566,stunfisk_galarian:158;bronzor:400;wobbuffet:440;wynaut:443;smeargle:107
deoxys_speed,Deoxys (Speed),30.9,,,,,CHARGE_BEAM,PSYCHO_BOOST,THUNDERBOLT,16.3,17.1,28.6,17.6,bulbasaur:572;abra:520;archen:520;archeops:520;azumarill:614,stunfisk_galarian:76;bronzor:223;wobbuffet:229;jellicent:227;bastiodon:93
kadabra,Kadabra,30.3,,,,,PSYCHO_CUT,SHADOW_BALL,RETURN,20.5,17.7,26.7,20.1,beldum:660;beldum_shadow:575;chimecho:537;clefairy:650;cranidos:594,bronzor:342;stunfisk_galarian:107;wobbuffet:353;wynaut:381;nidoqueen_shadow:262
feebas,Feebas,30.2,,,,,TACKLE,MIRROR_COAT,,23.5,24.7,22.3,27.4,abra:660;abra_shadow:613;alakazam:565;beldum:565;camerupt:589,bastiodon:256;stunfisk_galarian:142;shuckle:363;shuckle_shadow:238;nidoqueen_shadow:275
