speciesId,speciesName,score,attack,defense,hp,statProduct,fastMove,chargedMove1,chargedMove2,leadScore,switchScore,closerScore,attackerScore,topMatchups,topCounters
corsola_galarian,Corsola (Galarian),98.6,99.3,163,139,2252,ASTONISH,NIGHT_SHADE,POWER_GEM,100,86.4,98.9,100,kingdra:629;cramorant:615;altaria:600;dragonair_shadow:597;cradily:521,furret:293;snorlax:296;aurorus:408;quagsire_shadow:493;lapras:494
ho_oh_shadow,Ho-Oh (Shadow),61.4,123.4,126.4,113,1764,INCINERATE,BRAVE_BIRD,SACRED_FIRE,52.5,31.2,68.8,43,electrode_hisuian:756;seismitoad:672;cresselia:663;rillaboom:575;jumpluff:522,cramorant:95;kingdra:139;altaria:184;cradily:267;corsola_galarian:273
kingler,Kingler,61.3,144.5,115.6,93,1554,MUD_SHOT,CRABHAMMER,VICE_GRIP,61.9,49.8,62.8,19.3,talonflame:817;aurorus:693;annihilape_shadow:618;toucannon_shadow:618;diggersby:543,cramorant:47;altaria:206;cradily:298;corsola_galarian:309;kingdra:338
poliwhirl_shadow,Poliwhirl (Shadow),61.2,114.2,115.9,148,1961,BUBBLE,SCALD,MUD_BOMB,53.6,35.9,64.6,33.5,clodsire:604;seismitoad:567;marowak:560;vigoroth:520;quagsire_shadow:516,cradily:170;altaria:188;cramorant:202;kingdra:313;corsola_galarian:399
vanilluxe,Vanilluxe,61.2,131.5,117.3,110,1699,ASTONISH,AVALANCHE,FLASH_CANNON,50.7,33.2,61,31,corsola_galarian:668;stunfisk:618;cresselia:590;jellicent:522;jumpluff:509,cradily:197;altaria:206;kingdra:233;cramorant:253;dragonair_shadow:263
rampardos_shadow,Rampardos (Shadow),61,162.2,67.2,126,1376,SMACK_DOWN,ROCK_SLIDE,FLAMETHROWER,68.9,40.4,33.6,44.7,fearow:829;cramorant:773;lapras:630;aurorus:591;altaria:559,corsola_galarian:280;cradily:309;kingdra:360;vigoroth:365;dragonair_shadow:429
skorupi,Skorupi,60.9,90.7,139.4,113,1430,INFESTATION,AQUA_TAIL,CROSS_POISON,58.6,43.9,55.6,44.2,abomasnow:588;rillaboom:553;electrode_hisuian:544;cradily:522;feraligatr:517,corsola_galarian:172;altaria:177;cramorant:218;kingdra:275;dragonair_shadow:342
lycanroc_midnight,Lycanroc (Midnight),60.8,132.6,99.7,127,1680,ROCK_THROW,STONE_EDGE,TRAILBLAZE,63.3,45.7,47.1,52.4,toucannon_shadow:858;fearow:854;talonflame:854;sealeo_shadow:555;cramorant:539,cradily:260;corsola_galarian:298;kingdra:300;dragonair_shadow:322;altaria:402
prinplup_shadow,Prinplup (Shadow),60.8,118.6,117,136,1889,BUBBLE,ICY_WIND,BUBBLE_BEAM,59.6,41,53.5,33.3,clodsire:636;altaria:518;aurorus:514;stunfisk:514;ninetales_shadow:507,dragonair_shadow:169;cradily:184;cramorant:297;kingdra:305;corsola_galarian:388
beheeyem,Beheeyem,60.7,134.4,105.7,117,1663,CONFUSION,ROCK_SLIDE,DARK_PULSE,57.3,46.2,57,39.4,annihilape_shadow:786;medicham:692;clodsire:576;oranguru:508;mantine:504,corsola_galarian:201;cradily:232;altaria:264;kingdra:300;cramorant:337
porygon2_shadow,Porygon2 (Shadow),60.5,122.1,117.9,127,1830,LOCK_ON,TRI_ATTACK,ZAP_CANNON,48.9,45,70.2,21.3,toxapex:791;jellicent:649;feraligatr:590;dunsparce:590;corsola_galarian:555,kingdra:88;cramorant:91;altaria:94;dragonair_shadow:145;cradily:270
yanmega,Yanmega,60.5,136.8,96,125,1643,WING_ATTACK,AERIAL_ACE,ANCIENT_POWER,49,38.7,60.5,29.2,spidops:756;rillaboom:616;gourgeist_super:596;araquanid:540;medicham:540,cramorant:202;kingdra:216;cradily:298;corsola_galarian:334;altaria:384
breloom,Breloom,60.4,149.9,96.7,103,1494,FORCE_PALM,DYNAMIC_PUNCH,GRASS_KNOT,56.9,31,53.6,47.8,furret:800;aurorus:733;dunsparce:708;vigoroth:703;stunfisk:640,cramorant:126;corsola_galarian:133;altaria:206;kingdra:309;cradily:447
lilligant_hisuian,Lilligant (Hisuian),60.4,133.4,107.7,117,1683,BULLET_SEED,UPPER_HAND,PETAL_BLIZZARD,47.7,27.9,62.6,35.8,stunfisk:773;quagsire_shadow:764;dunsparce:747;feraligatr:568;furret:542,cramorant:103;altaria:170;corsola_galarian:197;cradily:333;kingdra:415
pupitar_shadow,Pupitar (Shadow),60.2,120.1,111.8,139,1868,BITE,ANCIENT_POWER,DIG,49.9,35.7,52.8,31,talonflame:809;pidgeot_shadow:780;turtonator:665;charjabug:661;toucannon_shadow:539,cramorant:162;kingdra:173;cradily:312;corsola_galarian:341;altaria:438
deerling,Deerling,60.1,109.2,96.6,142,1499,TAKE_DOWN,WILD_CHARGE,ENERGY_BALL,56.1,34.2,57.2,41.9,stunfisk:728;marowak:577;jellicent:559;hypno:556;quagsire_shadow:531,cradily:156;altaria:235;cramorant:281;kingdra:385;corsola_galarian:482
heliolisk,Heliolisk,60.1,138.1,112.1,105,1626,VOLT_SWITCH,BREAKING_SWIPE,PARABOLIC_CHARGE,57.7,36.2,51.2,44,cramorant:861;toxapex:785;jellicent:666;feraligatr:633;corsola_galarian:623,dragonair_shadow:177;altaria:221;vigoroth:244;cradily:253;kingdra:258
onix_shadow,Onix (Shadow),60.1,84,207.5,105,1831,ROCK_THROW,ROCK_SLIDE,SAND_TOMB,59.4,40.9,53.5,54.4,talonflame:895;charjabug:733;lickilicky:623;fearow:571;hypno:523,kingdra:216;dragonair_shadow:251;cradily:305;corsola_galarian:392;cramorant:476
rowlet,Rowlet,60.1,98.3,95.7,154,1450,LEAFAGE,ENERGY_BALL,SEED_BOMB,56.4,38.4,54.2,41.2,marowak:879;feraligatr:801;jellicent:558;stunfisk:516;vigoroth:503,altaria:155;cradily:270;corsola_galarian:291;cramorant:297;kingdra:364
vivillon,Vivillon,59.9,131.7,86.3,149,1694,GUST,ENERGY_BALL,HURRICANE,59.1,43.9,50.5,42.4,annihilape_shadow:875;deoxys_defense:647;araquanid:577;medicham:560;snorlax:510,cradily:232;corsola_galarian:241;altaria:242;kingdra:279;cramorant:281
crabominable,Crabominable,59.8,136.8,88.5,135,1635,BUBBLE,ICE_PUNCH,BRICK_BREAK,48.1,29.2,56.8,27.4,furret:755;aurorus:692;diggersby:600;marowak:511;oinkologne:507,cramorant:115;kingdra:254;corsola_galarian:291;cradily:333;altaria:481
porygon_shadow,Porygon (Shadow),59.8,120,115.4,135,1870,TACKLE,DISCHARGE,SIGNAL_BEAM,51,41.2,63.2,36.3,feraligatr:600;cresselia:562;seaking:540;blastoise:533;dewgong:518,cradily:184;kingdra:258;cramorant:265;altaria:275;corsola_galarian:392
raboot,Raboot,59.8,128.8,103.7,130,1738,FIRE_SPIN,FLAME_CHARGE,FLAMETHROWER,52.8,35.4,55.1,43.5,deoxys_defense:630;jumpluff:576;charjabug:511;cresselia:511;ninetales_shadow:503,cramorant:170;kingdra:190;cradily:218;corsola_galarian:258;altaria:300
tangela,Tangela,59.8,125.5,122.8,116,1790,INFESTATION,GRASS_KNOT,SLUDGE_BOMB,51.3,27,61.4,32.8,stunfisk:784;hypno:620;deoxys_defense:616;quagsire_shadow:577;jellicent:560,cramorant:142;cradily:253;kingdra:271;altaria:289;corsola_galarian:330
boldore,Boldore,59.7,124.4,109.5,132,1799,MUD_SLAP,ROCK_SLIDE,BULLDOZE,50,29.6,60.9,30.7,toxapex:768;talonflame:621;stunfisk:549;walrein:534;charjabug:518,altaria:90;kingdra:182;dragonair_shadow:240;cradily:315;corsola_galarian:348
braviary,Braviary,59.6,133.7,92.9,135,1678,AIR_SLASH,FLY,CLOSE_COMBAT,46.9,27,64.2,32.8,jellicent:622;gourgeist_super:555;araquanid:551;marowak:518;jumpluff:507,cradily:184;altaria:206;kingdra:207;cramorant:226;corsola_galarian:406
rhyhorn,Rhyhorn,59.6,112.5,111,159,1987,MUD_SLAP,BULLDOZE,STOMP,57.6,33.5,54.9,46,charjabug:735;stunfisk:672;hypno:559;vigoroth:537;deoxys_defense:503,kingdra:207;altaria:221;cramorant:230;dragonair_shadow:263;cradily:329
rhyhorn_shadow,Rhyhorn (Shadow),59.6,112.5,111,159,1987,MUD_SLAP,BULLDOZE,STOMP,56.1,34.8,52.6,40.7,toxapex:808;charjabug:685;lickilicky:672;stunfisk:635;dunsparce:553,altaria:228;cradily:239;cramorant:253;kingdra:258;corsola_galarian:273
eelektross,Eelektross,59.5,133.8,99.7,126,1682,VOLT_SWITCH,DRAGON_CLAW,THUNDERBOLT,49.7,32.6,64.7,39.4,cramorant:853;toucannon_shadow:817;toxapex:773;deoxys_defense:599;lickilicky:571,cradily:138;dragonair_shadow:161;corsola_galarian:197;altaria:221;kingdra:258
boltund,Boltund,59.4,136.9,95.3,126,1645,BITE,CRUNCH,THUNDER,45.6,36,69.7,21.3,grumpig:722;dusclops:638;gourgeist_super:535;oranguru:531;cramorant:515,dragonair_shadow:145;kingdra:173;altaria:184;cradily:302;corsola_galarian:413
carracosta,Carracosta,59.4,121.4,126.9,120,1850,WATER_GUN,LIQUIDATION,ANCIENT_POWER,51.7,32.5,62.1,37.9,turtonator:637;talonflame:616;noctowl:604;cramorant:570;diggersby:504,kingdra:97;dragonair_shadow:216;cradily:232;corsola_galarian:366;altaria:481
graveler_shadow,Graveler (Shadow),59.4,122.6,129.8,115,1831,MUD_SLAP,ROCK_SLIDE,DIG,55,34.2,47.8,34.6,toxapex:760;snorlax:630;charjabug:630;stunfisk:547;dusclops:526,altaria:119;cramorant:142;cradily:239;kingdra:258;corsola_galarian:453
pupitar,Pupitar,59.4,120.1,111.8,139,1868,BITE,ANCIENT_POWER,DIG,50.9,33.5,56.8,36.8,talonflame:838;turtonator:719;charjabug:679;toucannon_shadow:615;fearow:528,cramorant:162;kingdra:173;cradily:250;corsola_galarian:345;altaria:423
kingler_shadow,Kingler (Shadow),59.3,144.5,115.6,93,1554,BUBBLE,CRABHAMMER,VICE_GRIP,44.8,28.5,55.2,22.3,charizard_shadow:822;aurorus:720;talonflame:715;aerodactyl_shadow:629;turtonator:505,kingdra:105;cramorant:170;cradily:312;altaria:336;corsola_galarian:485
seel,Seel,59.3,84,114.2,149,1431,WATER_GUN,AQUA_TAIL,ICY_WIND,57.1,45.9,54.2,36.3,clodsire:620;ninetales:620;marowak:583;ninetales_shadow:540;diggersby:526,cradily:250;kingdra:279;altaria:333;cramorant:384;corsola_galarian:464
phanpy,Phanpy,59.2,102.5,94.9,186,1811,TACKLE,BULLDOZE,ROCK_SLIDE,49,33.1,61.7,41.4,lanturn:620;emolga:610;turtonator:540;charjabug:534;fearow:529,kingdra:173;cramorant:242;corsola_galarian:280;cradily:309;altaria:471
trapinch,Trapinch,59.2,148.7,78.1,120,1395,SAND_ATTACK,SAND_TOMB,CRUNCH,51.8,41,47.3,32,lanturn:858;toxapex:754;deoxys_defense:720;stunfisk:612;grumpig:612,cramorant:83;altaria:253;cradily:336;kingdra:389;corsola_galarian:431
bulbasaur,Bulbasaur,59.1,111.7,105.8,120,1420,VINE_WHIP,POWER_WHIP,SEED_BOMB,53.2,38.5,56.1,35.3,feraligatr:787;quagsire_shadow:741;stunfisk:700;jellicent:666;marowak:545,altaria:173;corsola_galarian:320;cramorant:321;cradily:340;kingdra:487
kyogre_shadow,Kyogre (Shadow),59.1,133.9,116.5,104,1623,WATERFALL,AVALANCHE,SURF,53.5,35.6,48.2,34.3,talonflame:807;dusclops:639;aurorus:634;corsola_galarian:562;diggersby:524,kingdra:131;altaria:177;cramorant:226;dragonair_shadow:240;cradily:253
oricorio_sensu,Oricorio (Sensu),59.1,130.8,102,128,1710,AIR_SLASH,AIR_CUTTER,HURRICANE,50,30.6,57.7,42.2,rillaboom:746;vigoroth:667;araquanid:667;medicham:535;jumpluff:523,corsola_galarian:176;cradily:184;altaria:206;cramorant:226;kingdra:241
raticate,Raticate,59.1,125.9,116,122,1783,QUICK_ATTACK,HYPER_FANG,DIG,47.4,35.3,64.7,25.6,quagsire_shadow:643;feraligatr:622;ninetales_shadow:569;seaking:553;seismitoad:512,kingdra:173;altaria:177;cramorant:238;cradily:246;corsola_galarian:420
rotom_frost,Rotom (Frost),59.1,128.8,144.9,93,1737,THUNDER_SHOCK,THUNDERBOLT,BLIZZARD,40.7,24,66.5,21.6,jumpluff:618;cramorant:548;charjabug:548;stunfisk:537;araquanid:510,cradily:93;dragonair_shadow:110;altaria:134;kingdra:173;corsola_galarian:345
tranquill,Tranquill,59,123.9,102.2,143,1812,AIR_SLASH,HEAT_WAVE,AERIAL_ACE,50.5,31.4,60.9,39.1,araquanid:629;gourgeist_super:625;jumpluff:562;diggersby:534;dusknoir_shadow:517,cradily:170;altaria:199;kingdra:241;cramorant:257;corsola_galarian:442
plusle,Plusle,58.9,128.2,107.2,127,1746,QUICK_ATTACK,THUNDERBOLT,GRASS_KNOT,41.2,31.5,71.3,18.5,mantine:665;blastoise:539;cramorant:535;walrein:531;lapras:511,corsola_galarian:50;altaria:134;kingdra:173;dragonair_shadow:181;cradily:256
seadra,Seadra,58.8,131.3,117.5,110,1699,DRAGON_BREATH,HYDRO_PUMP,DRAGON_PULSE,45.4,30.9,66.3,29.5,diggersby:618;sealeo_shadow:527;feraligatr:509;quagsire:509;cramorant:504,cradily:184;corsola_galarian:197;altaria:275;dragonair_shadow:413;kingdra:427
sunflora,Sunflora,58.8,128.7,102.1,132,1736,BULLET_SEED,LEAF_STORM,SLUDGE_BOMB,50.7,24.8,63,26.9,stunfisk:776;quagsire_shadow:575;kingdra:537;jellicent:534;furret:515,dragonair_shadow:98;cramorant:142;altaria:224;cradily:236;corsola_galarian:424
graveler,Graveler,58.6,121.4,130.9,116,1845,MUD_SLAP,ROCK_SLIDE,DIG,53.2,31,54.7,37.4,toxapex:866;charjabug:698;stunfisk:663;talonflame:620;fearow:508,cramorant:115;cradily:197;kingdra:233;altaria:394;corsola_galarian:413
groudon_shadow,Groudon (Shadow),58.6,133.9,116.5,104,1623,MUD_SHOT,PRECIPICE_BLADES,FIRE_PUNCH,56.3,48.4,58,17,clodsire:879;deoxys_defense:706;stunfisk:634;corsola_galarian:610;charjabug:562,altaria:141;cramorant:210;kingdra:216;dragonair_shadow:346;cradily:451
trapinch_shadow,Trapinch (Shadow),58.6,148.7,78.1,120,1395,SAND_ATTACK,SAND_TOMB,CRUNCH,46.7,37.6,48,23.9,clodsire:858;hypno:579;stunfisk:570;corsola_galarian:558;grumpig:516,cramorant:83;dragonair_shadow:216;kingdra:233;altaria:286;cradily:368
whirlipede,Whirlipede,58.6,96.6,157.9,113,1725,POISON_STING,SLUDGE_BOMB,GYRO_BALL,49,39.8,58.6,33.3,electrode_hisuian:836;abomasnow:646;machoke_shadow:615;rillaboom:570;jumpluff:544,cramorant:134;corsola_galarian:215;altaria:242;kingdra:385;cradily:444
nosepass,Nosepass,58.5,81.5,193.2,98,1544,ROCK_THROW,ROCK_SLIDE,ROCK_BLAST,52,30.9,61.4,41.7,talonflame:852;toucannon_shadow:688;fearow:596;charjabug:586;dewgong:571,kingdra:173;cradily:371;corsola_galarian:413;cramorant:448;altaria:474
raticate_shadow,Raticate (Shadow),58.5,125.9,116,122,1783,QUICK_ATTACK,HYPER_FANG,DIG,40.8,33.9,62.6,21.8,quagsire:643;feraligatr:569;ninetales:569;oinkologne:512;seaking:512,altaria:177;kingdra:216;cramorant:238;cradily:277;corsola_galarian:471
pineco_shadow,Pineco (Shadow),58.4,103.3,115.1,127,1511,BUG_BITE,ROCK_TOMB,SAND_TOMB,56.8,39.5,50,48.6,deoxys_defense:692;seismitoad:692;rillaboom:598;cresselia:551;abomasnow:507,cramorant:162;altaria:184;corsola_galarian:294;kingdra:343;cradily:447
komala,Komala,58.1,136.8,110.2,109,1645,ROLLOUT,BULLDOZE,PAYBACK,41,26.2,63.7,33,corsola_galarian:830;dusclops:752;jellicent:623;talonflame:582;feraligatr:550,kingdra:139;dragonair_shadow:169;altaria:228;cradily:274;cramorant:305
reuniclus_shadow,Reuniclus (Shadow),58,126.9,94.9,147,1771,CHARM,PSYSHOCK,SHADOW_BALL,50.9,34.8,55.6,35.6,annihilape_shadow:782;salamence_shadow:778;salamence:775;dragonair_shadow:690;drampa:690,corsola_galarian:205;cradily:225;cramorant:281;altaria:380;kingdra:449
tatsugiri_curly,Tatsugiri (Curly),58,137.4,108.1,109,1619,TAKE_DOWN,SURF,OUTRAGE,48.6,32.1,60.5,35.1,milotic:591;diggersby:545;lickilicky:522;ninetales:518;dunsparce:509,corsola_galarian:100;cradily:156;kingdra:258;altaria:264;cramorant:440
tatsugiri_droopy,Tatsugiri (Droopy),58,137.4,108.1,109,1619,TAKE_DOWN,SURF,OUTRAGE,48.6,32.1,60.5,35.1,milotic:591;diggersby:545;lickilicky:522;ninetales:518;dunsparce:509,corsola_galarian:100;cradily:156;kingdra:258;altaria:264;cramorant:440
tatsugiri_stretchy,Tatsugiri (Stretchy),58,137.4,108.1,109,1619,TAKE_DOWN,SURF,OUTRAGE,48.6,32.1,60.5,35.1,milotic:591;diggersby:545;lickilicky:522;ninetales:518;dunsparce:509,corsola_galarian:100;cradily:156;kingdra:258;altaria:264;cramorant:440
cinccino,Cinccino,57.8,134.9,96.1,128,1661,CHARM,AQUA_TAIL,THUNDERBOLT,52.2,37.3,54.7,38.6,salamence_shadow:742;jellicent:613;corsola_galarian:566;dusclops:550;goodra:511,cradily:211;cramorant:253;altaria:351;kingdra:419;dragonair_shadow:429
eevee,Eevee,57.7,99.9,108.3,135,1463,QUICK_ATTACK,SWIFT,DIG,52.3,46.4,56.1,36.3,gengar:874;haunter:670;mew:666;feraligatr:625;qwilfish_shadow:577,cradily:211;altaria:239;corsola_galarian:284;cramorant:289;kingdra:334
corphish_shadow,Corphish (Shadow),57.6,131,95.7,117,1469,BUBBLE,AQUA_JET,VICE_GRIP,44.1,25.7,54.4,19.5,clodsire:790;talonflame:739;diggersby:726;aurorus:581;turtonator:538,kingdra:80;cramorant:170;altaria:322;cradily:354;corsola_galarian:395
mothim,Mothim,57.5,140,82.9,138,1603,BUG_BITE,AERIAL_ACE,BUG_BUZZ,56.8,36.5,49.4,44.7,deoxys_defense:909;electrode_hisuian:735;grumpig:692;cresselia:554;araquanid:532,altaria:184;corsola_galarian:197;cramorant:250;kingdra:355;cradily:413
oricorio_baile,Oricorio (Baile),57.5,130.8,102,128,1710,AIR_SLASH,AIR_CUTTER,HURRICANE,49.2,31.7,57.2,37.4,araquanid:718;medicham:613;jumpluff:574;ninetales_shadow:542;rillaboom:503,cradily:184;cramorant:226;kingdra:241;corsola_galarian:334;altaria:405
sudowoodo_shadow,Sudowoodo (Shadow),57.5,117.1,130.1,126,1921,COUNTER,METEOR_BEAM,TRAILBLAZE,50.5,32.9,57,38.4,aurorus:809;oinkologne:718;lickilicky:587;stunfisk:527;walrein:511,corsola_galarian:100;altaria:177;cramorant:246;kingdra:258;cradily:388
seel_shadow,Seel (Shadow),57.4,84,114.2,149,1431,WATER_GUN,AQUA_TAIL,ICY_WIND,52.3,40,54.5,32,talonflame:822;marowak:560;ninetales:540;lunatone:516;fearow:506,kingdra:177;cradily:263;altaria:347;corsola_galarian:359;cramorant:380
tangela_shadow,Tangela (Shadow),57.3,125.5,122.8,116,1790,INFESTATION,GRASS_KNOT,SLUDGE_BOMB,45.4,26.4,57,30.5,stunfisk:745;dunsparce:607;cresselia:581;hypno:551;quagsire_shadow:517,altaria:148;cramorant:170;kingdra:275;cradily:295;corsola_galarian:366
chespin_shadow,Chespin (Shadow),57.2,105,101.6,136,1452,VINE_WHIP,SEED_BOMB,BODY_SLAM,49.7,44,52.4,32.5,feraligatr:775;marowak:687;stunfisk:580;seismitoad:558;quagsire_shadow:507,cramorant:202;altaria:221;cradily:256;corsola_galarian:312;kingdra:355
lombre,Lombre,57,106.7,112.6,142,1706,BUBBLE,SCALD,GRASS_KNOT,44.6,25,64.4,28.4,seismitoad:750;marowak:637;quagsire_shadow:623;stunfisk:573;feraligatr:521,altaria:112;kingdra:118;cradily:128;cramorant:146;corsola_galarian:366
heliolisk_shadow,Heliolisk (Shadow),56.9,138.1,112.1,105,1626,VOLT_SWITCH,BREAKING_SWIPE,PARABOLIC_CHARGE,59.1,35.6,40.8,43.7,feraligatr:866;cramorant:861;corsola_galarian:823;fearow:771;jellicent:623,cradily:170;dragonair_shadow:208;kingdra:258;altaria:264;vigoroth:279
carracosta_shadow,Carracosta (Shadow),56.8,121.4,126.9,120,1850,WATER_GUN,ANCIENT_POWER,LIQUIDATION,47.6,30.4,58,35.8,mantine:629;oinkologne:620;turtonator:570;talonflame:545;toucannon_shadow:541,kingdra:173;altaria:184;dragonair_shadow:216;cradily:232;corsola_galarian:294
cubone_shadow,Cubone (Shadow),56.8,88.2,133.6,127,1497,MUD_SLAP,BONE_CLUB,BULLDOZE,52,34,50.1,36.3,clodsire:748;stunfisk:708;charjabug:649;turtonator:598;lanturn:543,altaria:134;cramorant:158;kingdra:207;cradily:274;corsola_galarian:276
geodude,Geodude,56.8,123.5,123.5,113,1724,ROCK_THROW,ROCK_TOMB,ROCK_SLIDE,58.2,36,44.3,47,toucannon_shadow:871;talonflame:862;charjabug:721;turtonator:601;altaria:544,cradily:253;corsola_galarian:273;kingdra:300;dragonair_shadow:322;cramorant:480
entei,Entei,56.7,129.3,96.1,140,1741,FIRE_FANG,FLAME_CHARGE,SCORCHING_SANDS,54.3,33.7,51.7,49.6,rillaboom:657;cresselia:639;jumpluff:578;ninetales_shadow:535;charjabug:510,kingdra:131;cramorant:218;corsola_galarian:266;cradily:267;altaria:373
infernape,Infernape,56.6,136.6,100.4,119,1633,FIRE_SPIN,CLOSE_COMBAT,BLAST_BURN,46.3,27,57.7,32.8,dusclops:584;dunsparce:563;furret:558;walrein:533;charjabug:512,cramorant:111;kingdra:122;altaria:148;cradily:250;corsola_galarian:262
silicobra,Silicobra,56.6,99.1,115.9,131,1506,MUD_SLAP,EARTH_POWER,WRAP,50.5,33.4,53.3,40.9,toxapex:767;clodsire:759;stunfisk:717;charjabug:687;marowak:530,cradily:170;kingdra:182;altaria:195;cramorant:222;corsola_galarian:374
whirlipede_shadow,Whirlipede (Shadow),56.5,96.6,157.9,113,1725,POISON_STING,SLUDGE_BOMB,GYRO_BALL,44,32.6,58.4,23.6,electrode_hisuian:836;abomasnow:566;araquanid:544;rillaboom:530;cradily:513,kingdra:131;cramorant:134;dragonair_shadow:161;corsola_galarian:223;altaria:318
braviary_hisuian,Braviary (Hisuian),56.4,128.5,89.6,151,1741,AIR_SLASH,BRAVE_BIRD,FLY,44.6,25.4,62.3,34.6,jumpluff:549;deoxys_defense:533;marowak:529;diggersby:526;araquanid:503,corsola_galarian:176;cradily:184;altaria:199;cramorant:226;kingdra:241
entei_shadow,Entei (Shadow),56.4,128.8,95.1,139,1705,FIRE_FANG,FLAME_CHARGE,SCORCHING_SANDS,58.1,35.9,42.7,46.3,electrode_hisuian:816;rillaboom:751;gourgeist_super:683;cresselia:611;jumpluff:525,kingdra:135;cramorant:218;corsola_galarian:284;cradily:298;altaria:304
maractus,Maractus,56.4,135.5,95.2,128,1652,BULLET_SEED,AERIAL_ACE,PETAL_BLIZZARD,45.4,35.6,60,22.9,stunfisk:710;seismitoad:585;marowak:554;quagsire_shadow:519;kingdra:511,dragonair_shadow:98;cradily:114;cramorant:142;altaria:188;corsola_galarian:251
chespin,Chespin,56.3,105,101.6,136,1452,VINE_WHIP,SEED_BOMB,BODY_SLAM,50.7,40.9,51.9,36.3,quagsire_shadow:922;stunfisk:768;feraligatr:617;marowak:580;jellicent:503,altaria:199;cradily:218;corsola_galarian:244;cramorant:313;kingdra:377
tranquill_shadow,Tranquill (Shadow),56.3,123.9,102.2,143,1812,AIR_SLASH,HEAT_WAVE,AERIAL_ACE,50.2,30,55.6,37.1,annihilape_shadow:681;jellicent:622;araquanid:555;gourgeist_super:552;jumpluff:506,cradily:197;altaria:206;kingdra:233;cramorant:253;corsola_galarian:417
stantler,Stantler,56.2,132.1,99.4,129,1695,TACKLE,WILD_CHARGE,STOMP,46.9,33.4,60.2,30,toxapex:771;lickilicky:612;miltank:612;feraligatr:593;blastoise:503,cradily:184;kingdra:258;cramorant:273;altaria:275;corsola_galarian:348
simisear,Simisear,56.1,135.9,95.8,126,1642,FIRE_SPIN,CRUNCH,FLAMETHROWER,48.2,29.6,51.2,34.3,walrein:626;dusclops:599;jumpluff:539;charjabug:511;dewgong:507,kingdra:105;cramorant:198;cradily:225;altaria:315;corsola_galarian:482
toedscool,Toedscool,56.1,94.1,137.8,113,1466,MUD_SLAP,EARTH_POWER,WRAP,53.3,33.7,50.7,42.7,stunfisk:827;charjabug:615;dunsparce:610;vigoroth:548;grumpig:522,kingdra:182;altaria:202;cramorant:214;corsola_galarian:348;cradily:420
boldore_shadow,Boldore (Shadow),56,125.3,109.2,131,1795,MUD_SLAP,ROCK_SLIDE,BULLDOZE,45.1,28.9,49.4,26.9,toxapex:767;oinkologne:641;dusclops:587;snorlax:553;talonflame:549,altaria:90;cramorant:130;cradily:218;kingdra:233;corsola_galarian:251
cubone,Cubone,55.9,88.2,133.6,127,1497,MUD_SLAP,BONE_CLUB,RETURN,52.8,30.6,54,42.2,stunfisk:625;clodsire:606;toxapex:527;charjabug:523;turtonator:507,cramorant:111;altaria:126;kingdra:156;cradily:371;corsola_galarian:392
kadabra_shadow,Kadabra (Shadow),55.9,163.8,90.9,92,1370,CONFUSION,SHADOW_BALL,DAZZLING_GLEAM,63.7,44.3,31.1,37.4,annihilape:793;annihilape_shadow:744;clodsire:711;dragalge:652;toxapex:570,corsola_galarian:172;altaria:311;cradily:336;kingdra:343;cramorant:420
nosepass_shadow,Nosepass (Shadow),55.9,81.5,193.2,98,1544,ROCK_THROW,ROCK_SLIDE,ROCK_BLAST,50,30.4,57.2,44.5,talonflame:872;cramorant:571;fearow:520;charjabug:520;ninetales_shadow:510,cradily:208;kingdra:216;dragonair_shadow:251;corsola_galarian:320;altaria:384
fuecoco,Fuecoco,55.6,106.7,93.2,152,1513,INCINERATE,CRUNCH,FLAMETHROWER,50.9,33.1,54.9,32,jumpluff:782;dewgong:552;charjabug:546;cresselia:529;gourgeist_super:529,kingdra:105;cramorant:146;cradily:340;corsola_galarian:413;altaria:413
infernape_shadow,Infernape (Shadow),55.6,136.6,100.4,119,1633,FIRE_SPIN,CLOSE_COMBAT,BLAST_BURN,49.7,30.3,48.9,33.8,gourgeist_super:794;electrode_hisuian:785;walrein:752;rillaboom:710;dusclops:605,cramorant:126;kingdra:131;altaria:177;corsola_galarian:294;cradily:312
krabby_shadow,Krabby (Shadow),55.6,148,111.2,92,1515,BUBBLE,VICE_GRIP,RAZOR_SHELL,49.9,47,51.7,21.3,aurorus:771;talonflame:711;snorlax_shadow:668;aerodactyl_shadow:603;marowak:576,kingdra:105;cramorant:170;corsola_galarian:287;cradily:312;altaria:344
chinchou,Chinchou,55.5,101.6,94.1,164,1569,BUBBLE,WATER_PULSE,THUNDERBOLT,43.5,24.8,64.2,25.1,mantine:710;sealeo_shadow:603;feraligatr:582;stunfisk:557;talonflame:509,kingdra:80;cradily:128;cramorant:293;altaria:293;corsola_galarian:320
accelgor,Accelgor,55.4,143.2,84.9,129,1569,INFESTATION,BUG_BUZZ,ACID_SPRAY,49.2,29.6,53.3,30,deoxys_defense:670;seismitoad:627;stunfisk:593;medicham:577;cresselia:558,altaria:148;corsola_galarian:165;cramorant:170;kingdra:254;cradily:427
